ID,interval,workload
1.0,1678,7
1.0,1679,21
1.0,1680,24
1.0,1681,12
1.0,1682,10
1.0,1683,22
1.0,1684,9
1.0,1685,14
1.0,1686,19
1.0,1687,30
1.0,1688,22
1.0,1689,9
1.0,1690,19
1.0,1691,13
1.0,1692,27
1.0,1693,34
1.0,1694,32
1.0,1695,41
1.0,1696,32
1.0,1697,55
1.0,1698,23
1.0,1699,36
1.0,1700,31
1.0,1701,33
1.0,1702,49
1.0,1703,26
1.0,1704,36
1.0,1705,43
1.0,1706,46
1.0,1707,37
1.0,1708,63
1.0,1709,27
1.0,1710,45
1.0,1711,46
1.0,1712,44
1.0,1713,29
1.0,1714,36
1.0,1715,34
1.0,1716,21
1.0,1717,35
1.0,1718,42
1.0,1719,39
1.0,1720,35
1.0,1721,29
1.0,1722,27
1.0,1723,34
1.0,1724,31
1.0,1725,43
1.0,1726,13
1.0,1727,5
1.0,1728,8
1.0,1729,10
1.0,1730,5
1.0,1731,3
1.0,1732,10
1.0,1733,4
1.0,1734,6
1.0,1735,3
1.0,1736,11
1.0,1737,6
1.0,1738,4
1.0,1739,13
1.0,1740,6
1.0,1741,4
1.0,1742,11
1.0,1743,6
1.0,1744,17
1.0,1745,1
1.0,1746,21
1.0,1747,13
1.0,1748,29
1.0,1749,13
1.0,1750,26
1.0,1751,12
1.0,1752,24
1.0,1753,17
1.0,1754,19
1.0,1755,16
1.0,1756,26
1.0,1757,16
1.0,1758,19
1.0,1759,14
1.0,1760,34
1.0,1761,6
1.0,1762,27
1.0,1763,13
1.0,1764,23
1.0,1765,27
1.0,1766,36
1.0,1767,20
1.0,1768,16
1.0,1769,18
1.0,1770,24
1.0,1771,12
1.0,1772,11
1.0,1773,17
1.0,1774,30
1.0,1775,21
1.0,1776,13
1.0,1777,20
1.0,1778,18
1.0,1779,18
1.0,1780,11
1.0,1781,30
1.0,1782,14
1.0,1783,12
1.0,1784,23
1.0,1785,9
1.0,1786,19
1.0,1787,37
1.0,1788,33
1.0,1789,22
1.0,1790,54
1.0,1791,25
1.0,1792,23
1.0,1793,32
1.0,1794,22
1.0,1795,23
1.0,1796,39
1.0,1797,43
1.0,1798,46
1.0,1799,48
1.0,1800,35
1.0,1801,67
1.0,1802,32
1.0,1803,51
1.0,1804,43
1.0,1805,53
1.0,1806,22
1.0,1807,51
1.0,1808,45
1.0,1809,40
1.0,1810,53
1.0,1811,37
1.0,1812,40
1.0,1813,43
1.0,1814,45
1.0,1815,43
1.0,1816,47
1.0,1817,84
1.0,1818,34
1.0,1819,37
1.0,1820,59
1.0,1821,36
1.0,1822,15
1.0,1823,5
1.0,1824,8
1.0,1825,3
1.0,1826,4
1.0,1827,3
1.0,1828,3
1.0,1829,3
1.0,1830,2
1.0,1831,9
1.0,1832,12
1.0,1833,9
1.0,1834,2
1.0,1835,4
1.0,1836,8
1.0,1837,4
1.0,1838,1
1.0,1839,6
1.0,1840,12
1.0,1841,13
1.0,1842,9
1.0,1843,24
1.0,1844,18
1.0,1845,23
1.0,1846,27
1.0,1847,27
1.0,1848,14
1.0,1849,24
1.0,1850,15
1.0,1851,25
1.0,1852,12
1.0,1853,24
1.0,1854,11
1.0,1855,7
1.0,1856,17
1.0,1857,21
1.0,1858,12
1.0,1859,10
1.0,1860,16
1.0,1861,11
1.0,1862,14
1.0,1863,18
1.0,1864,19
1.0,1865,21
1.0,1866,15
1.0,1867,13
1.0,1868,22
1.0,1869,12
1.0,1870,22
1.0,1871,11
1.0,1872,15
1.0,1873,22
1.0,1874,5
1.0,1875,14
1.0,1876,28
1.0,1877,21
1.0,1878,21
1.0,1879,38
1.0,1880,13
1.0,1881,21
1.0,1882,21
1.0,1883,26
1.0,1884,48
1.0,1885,31
1.0,1886,15
1.0,1887,46
1.0,1888,32
1.0,1889,39
1.0,1890,41
1.0,1891,43
1.0,1892,72
1.0,1893,60
1.0,1894,49
1.0,1895,46
1.0,1896,51
1.0,1897,37
1.0,1898,38
1.0,1899,52
1.0,1900,76
1.0,1901,73
1.0,1902,48
1.0,1903,50
1.0,1904,85
1.0,1905,54
1.0,1906,60
1.0,1907,36
1.0,1908,62
1.0,1909,46
1.0,1910,52
1.0,1911,24
1.0,1912,40
1.0,1913,43
1.0,1914,43
1.0,1915,59
1.0,1916,50
1.0,1917,42
1.0,1918,33
1.0,1919,17
1.0,1920,21
1.0,1921,18
1.0,1922,11
1.0,1923,2
1.0,1924,1
1.0,1925,8
1.0,1926,9
1.0,1927,7
1.0,1928,9
1.0,1929,5
1.0,1930,2
1.0,1931,10
1.0,1932,2
1.0,1933,11
1.0,1934,11
1.0,1935,10
1.0,1936,10
1.0,1937,20
1.0,1938,20
1.0,1939,19
1.0,1940,17
1.0,1941,33
1.0,1942,8
1.0,1943,12
1.0,1944,14
1.0,1945,10
1.0,1946,13
1.0,1947,19
1.0,1948,27
1.0,1949,17
1.0,1950,25
1.0,1951,11
1.0,1952,6
1.0,1953,19
1.0,1954,20
1.0,1955,21
1.0,1956,17
1.0,1957,9
1.0,1958,14
1.0,1959,19
1.0,1960,6
1.0,1961,10
1.0,1962,17
1.0,1963,20
1.0,1964,13
1.0,1965,13
1.0,1966,27
1.0,1967,14
1.0,1968,13
1.0,1969,11
1.0,1970,7
1.0,1971,40
1.0,1972,17
1.0,1973,30
1.0,1974,18
1.0,1975,31
1.0,1976,41
1.0,1977,20
1.0,1978,21
1.0,1979,12
1.0,1980,28
1.0,1981,54
1.0,1982,68
1.0,1983,34
1.0,1984,35
1.0,1985,29
1.0,1986,41
1.0,1987,52
1.0,1988,65
1.0,1989,49
1.0,1990,75
1.0,1991,90
1.0,1992,59
1.0,1993,64
1.0,1994,59
1.0,1995,80
1.0,1996,82
1.0,1997,65
1.0,1998,66
1.0,1999,68
1.0,2000,77
1.0,2001,50
1.0,2002,89
1.0,2003,78
1.0,2004,102
1.0,2005,119
1.0,2006,102
1.0,2007,90
1.0,2008,92
1.0,2009,62
1.0,2010,91
1.0,2011,86
1.0,2012,96
1.0,2013,105
1.0,2014,68
1.0,2015,48
1.0,2016,30
1.0,2017,30
1.0,2018,29
1.0,2019,34
1.0,2020,22
1.0,2021,7
1.0,2022,18
1.0,2023,19
1.0,2024,21
1.0,2025,8
1.0,2026,6
1.0,2027,9
1.0,2028,13
1.0,2029,7
1.0,2030,12
1.0,2031,5
1.0,2032,13
1.0,2033,11
1.0,2034,1
1.0,2035,13
1.0,2036,4
1.0,2037,13
1.0,2038,6
1.0,2039,15
1.0,2040,19
1.0,2041,15
1.0,2042,20
1.0,2043,13
1.0,2044,19
1.0,2045,19
1.0,2046,14
1.0,2047,20
1.0,2048,27
1.0,2049,23
1.0,2050,29
1.0,2051,13
1.0,2052,14
1.0,2053,15
1.0,2054,23
1.0,2055,21
1.0,2056,19
1.0,2057,19
1.0,2058,19
1.0,2059,26
1.0,2060,30
1.0,2061,26
1.0,2062,21
1.0,2063,32
1.0,2064,32
1.0,2065,25
1.0,2066,37
1.0,2067,27
1.0,2068,39
1.0,2069,37
1.0,2070,21
1.0,2071,25
1.0,2072,30
1.0,2073,16
1.0,2074,15
1.0,2075,23
1.0,2076,40
1.0,2077,43
1.0,2078,31
1.0,2079,39
1.0,2080,40
1.0,2081,40
1.0,2082,30
1.0,2083,40
1.0,2084,67
1.0,2085,40
1.0,2086,48
1.0,2087,61
1.0,2088,73
1.0,2089,48
1.0,2090,60
1.0,2091,80
1.0,2092,60
1.0,2093,75
1.0,2094,74
1.0,2095,79
1.0,2096,56
1.0,2097,83
1.0,2098,101
1.0,2099,102
1.0,2100,98
1.0,2101,76
1.0,2102,96
1.0,2103,94
1.0,2104,79
1.0,2105,88
1.0,2106,70
1.0,2107,107
1.0,2108,113
1.0,2109,101
1.0,2110,60
1.0,2111,48
1.0,2112,36
1.0,2113,61
1.0,2114,22
1.0,2115,26
1.0,2116,38
1.0,2117,26
1.0,2118,13
1.0,2119,6
1.0,2120,10
1.0,2121,5
1.0,2122,4
1.0,2123,6
1.0,2124,3
1.0,2125,16
1.0,2126,4
1.0,2127,2
1.0,2128,7
1.0,2129,9
1.0,2130,18
1.0,2131,1
1.0,2132,10
1.0,2133,11
1.0,2134,3
1.0,2135,13
1.0,2136,9
1.0,2137,18
1.0,2138,10
1.0,2139,21
1.0,2140,10
1.0,2141,11
1.0,2142,21
1.0,2143,24
1.0,2144,14
1.0,2145,12
1.0,2146,33
1.0,2147,50
1.0,2148,13
1.0,2149,36
1.0,2150,24
1.0,2151,24
1.0,2152,33
1.0,2153,21
1.0,2154,23
1.0,2155,45
1.0,2156,38
1.0,2157,32
1.0,2158,36
1.0,2159,43
1.0,2160,38
1.0,2161,39
1.0,2162,15
1.0,2163,27
1.0,2164,24
1.0,2165,28
1.0,2166,20
1.0,2167,22
1.0,2168,33
1.0,2169,16
1.0,2170,33
1.0,2171,43
1.0,2172,33
1.0,2173,46
1.0,2174,56
1.0,2175,37
1.0,2176,50
1.0,2177,31
1.0,2178,38
1.0,2179,48
1.0,2180,47
1.0,2181,77
1.0,2182,54
1.0,2183,45
1.0,2184,55
1.0,2185,53
1.0,2186,52
1.0,2187,57
1.0,2188,43
1.0,2189,54
1.0,2190,34
1.0,2191,63
1.0,2192,39
1.0,2193,41
1.0,2194,49
1.0,2195,51
1.0,2196,41
1.0,2197,36
1.0,2198,36
1.0,2199,40
1.0,2200,40
1.0,2201,15
1.0,2202,48
1.0,2203,24
1.0,2204,34
1.0,2205,25
1.0,2206,19
1.0,2207,11
1.0,2208,10
1.0,2209,14
1.0,2210,8
1.0,2211,7
1.0,2212,10
1.0,2214,8
1.0,2215,15
1.0,2216,3
1.0,2217,14
1.0,2218,5
1.0,2219,4
1.0,2220,12
1.0,2221,5
1.0,2222,14
1.0,2223,16
1.0,2224,11
1.0,2225,9
1.0,2226,1
1.0,2227,17
1.0,2228,33
1.0,2229,35
1.0,2230,23
1.0,2231,16
1.0,2232,18
1.0,2233,8
1.0,2234,7
1.0,2235,11
1.0,2236,15
1.0,2237,18
1.0,2238,9
1.0,2239,23
1.0,2240,7
1.0,2241,8
1.0,2242,16
1.0,2243,4
1.0,2244,6
1.0,2245,3
1.0,2246,2
1.0,2247,3
1.0,2248,3
1.0,2249,6
1.0,2250,4
1.0,2252,1
1.0,2254,2
1.0,2255,1
1.0,2256,1
1.0,2257,4
1.0,2258,2
1.0,2259,2
1.0,2260,1
1.0,2261,4
1.0,2262,6
1.0,2264,1
1.0,2265,2
1.0,2267,5
1.0,2268,13
1.0,2269,9
1.0,2270,12
1.0,2272,6
1.0,2273,6
1.0,2274,7
1.0,2275,11
1.0,2276,5
1.0,2277,1
1.0,2278,9
1.0,2279,15
1.0,2280,10
1.0,2281,6
1.0,2282,8
1.0,2283,14
1.0,2284,5
1.0,2285,7
1.0,2286,12
1.0,2287,7
1.0,2288,11
1.0,2289,5
1.0,2290,4
1.0,2291,2
1.0,2292,3
1.0,2293,9
1.0,2294,17
1.0,2295,3
1.0,2296,5
1.0,2297,13
1.0,2298,5
1.0,2299,7
1.0,2300,5
1.0,2301,2
1.0,2302,1
2.0,1,57
2.0,2,37
2.0,3,36
2.0,4,15
2.0,5,15
2.0,6,18
2.0,7,11
2.0,8,14
2.0,9,21
2.0,10,11
2.0,11,9
2.0,12,9
2.0,13,4
2.0,14,3
2.0,15,14
2.0,16,9
2.0,17,2
2.0,18,4
2.0,19,18
2.0,20,8
2.0,21,16
2.0,22,18
2.0,23,9
2.0,24,22
2.0,25,21
2.0,26,17
2.0,27,17
2.0,28,36
2.0,29,29
2.0,30,39
2.0,31,27
2.0,32,26
2.0,33,28
2.0,34,32
2.0,35,37
2.0,36,28
2.0,37,50
2.0,38,25
2.0,39,8
2.0,40,13
2.0,41,37
2.0,42,30
2.0,43,26
2.0,44,23
2.0,45,28
2.0,46,35
2.0,47,26
2.0,48,35
2.0,49,20
2.0,50,32
2.0,51,33
2.0,52,18
2.0,53,33
2.0,54,43
2.0,55,36
2.0,56,17
2.0,57,39
2.0,58,44
2.0,59,32
2.0,60,40
2.0,61,52
2.0,62,40
2.0,63,47
2.0,64,55
2.0,65,69
2.0,66,53
2.0,67,57
2.0,68,46
2.0,69,61
2.0,70,54
2.0,71,68
2.0,72,37
2.0,73,74
2.0,74,71
2.0,75,48
2.0,76,70
2.0,77,69
2.0,78,37
2.0,79,74
2.0,80,69
2.0,81,80
2.0,82,82
2.0,83,97
2.0,84,64
2.0,85,84
2.0,86,86
2.0,87,78
2.0,88,69
2.0,89,85
2.0,90,55
2.0,91,84
2.0,92,136
2.0,93,86
2.0,94,55
2.0,95,46
2.0,96,29
2.0,97,33
2.0,98,27
2.0,99,27
2.0,100,20
2.0,101,20
2.0,102,12
2.0,103,21
2.0,104,10
2.0,105,8
2.0,106,6
2.0,107,12
2.0,108,10
2.0,109,6
2.0,110,26
2.0,111,39
2.0,112,26
2.0,113,20
2.0,114,30
2.0,115,35
2.0,116,38
2.0,117,79
2.0,118,56
2.0,119,116
2.0,120,64
2.0,121,103
2.0,122,107
2.0,123,70
2.0,124,93
2.0,125,162
2.0,126,92
2.0,127,88
2.0,128,79
2.0,129,158
2.0,130,168
2.0,131,138
2.0,132,135
2.0,133,113
2.0,134,110
2.0,135,125
2.0,136,98
2.0,137,59
2.0,138,55
2.0,139,39
2.0,140,26
2.0,141,38
2.0,142,37
2.0,143,35
2.0,144,46
2.0,145,49
2.0,146,26
2.0,147,33
2.0,148,41
2.0,149,50
2.0,150,55
2.0,151,55
2.0,152,57
2.0,153,34
2.0,154,32
2.0,155,57
2.0,156,36
2.0,157,36
2.0,158,26
2.0,159,72
2.0,160,75
2.0,161,83
2.0,162,85
2.0,163,67
2.0,164,47
2.0,165,42
2.0,166,53
2.0,167,42
2.0,168,47
2.0,169,50
2.0,170,56
2.0,171,52
2.0,172,46
2.0,173,24
2.0,174,54
2.0,175,37
2.0,176,42
2.0,177,41
2.0,178,78
2.0,179,50
2.0,180,35
2.0,181,28
2.0,182,37
2.0,183,25
2.0,184,29
2.0,185,23
2.0,186,25
2.0,187,16
2.0,188,25
2.0,189,18
2.0,190,17
2.0,191,24
2.0,192,23
2.0,193,18
2.0,194,31
2.0,195,20
2.0,196,8
2.0,197,8
2.0,198,8
2.0,199,8
2.0,200,7
2.0,201,8
2.0,202,9
2.0,203,11
2.0,204,15
2.0,205,9
2.0,206,12
2.0,207,17
2.0,208,24
2.0,209,15
2.0,210,11
2.0,211,16
2.0,212,24
2.0,213,19
2.0,214,25
2.0,215,41
2.0,216,24
2.0,217,39
2.0,218,36
2.0,219,27
2.0,220,30
2.0,221,34
2.0,222,27
2.0,223,22
2.0,224,17
2.0,225,18
2.0,226,21
2.0,227,26
2.0,228,11
2.0,229,20
2.0,230,28
2.0,231,21
2.0,232,21
2.0,233,22
2.0,234,12
2.0,235,16
2.0,236,27
2.0,237,49
2.0,238,14
2.0,239,20
2.0,240,17
2.0,241,6
2.0,242,15
2.0,243,16
2.0,244,13
2.0,245,17
2.0,246,31
2.0,247,20
2.0,248,22
2.0,249,12
2.0,250,23
2.0,251,29
2.0,252,16
2.0,253,24
2.0,254,32
2.0,255,36
2.0,256,44
2.0,257,34
2.0,258,23
2.0,259,41
2.0,260,47
2.0,261,29
2.0,262,43
2.0,263,15
2.0,264,57
2.0,265,33
2.0,266,31
2.0,267,24
2.0,268,44
2.0,269,53
2.0,270,35
2.0,271,37
2.0,272,29
2.0,273,24
2.0,274,48
2.0,275,57
2.0,276,31
2.0,277,21
2.0,278,22
2.0,279,27
2.0,280,14
2.0,281,22
2.0,282,18
2.0,283,20
2.0,284,23
2.0,285,21
2.0,286,21
2.0,287,10
2.0,288,6
2.0,289,3
2.0,290,7
2.0,291,3
2.0,292,4
2.0,293,5
2.0,294,14
2.0,295,1
2.0,296,9
2.0,297,8
2.0,298,6
2.0,299,12
2.0,300,6
2.0,301,7
2.0,302,9
2.0,303,9
2.0,304,5
2.0,305,4
2.0,312,24
2.0,313,16
2.0,314,36
2.0,315,21
2.0,316,7
2.0,317,9
2.0,318,30
2.0,319,13
2.0,320,17
2.0,321,36
2.0,322,25
2.0,323,18
2.0,324,20
2.0,325,19
2.0,326,12
2.0,327,16
2.0,328,10
2.0,329,30
2.0,330,33
2.0,331,14
2.0,332,27
2.0,333,26
2.0,334,7
2.0,335,27
2.0,336,17
2.0,337,12
2.0,338,20
2.0,339,8
2.0,340,34
2.0,341,14
2.0,342,7
2.0,343,16
2.0,344,24
2.0,345,14
2.0,346,17
2.0,347,22
2.0,348,25
2.0,349,25
2.0,350,46
2.0,351,22
2.0,352,42
2.0,353,34
2.0,354,40
2.0,355,26
2.0,356,40
2.0,357,54
2.0,358,41
2.0,359,29
2.0,360,29
2.0,361,43
2.0,362,39
2.0,363,36
2.0,364,21
2.0,365,51
2.0,366,42
2.0,367,46
2.0,368,58
2.0,369,37
2.0,370,37
2.0,371,46
2.0,372,40
2.0,373,31
2.0,374,35
2.0,375,22
2.0,376,35
2.0,377,30
2.0,378,17
2.0,379,28
2.0,380,22
2.0,381,52
2.0,382,21
2.0,383,18
2.0,384,6
2.0,385,5
2.0,386,2
2.0,387,3
2.0,388,2
2.0,390,3
2.0,391,6
2.0,392,7
2.0,393,7
2.0,394,13
2.0,395,14
2.0,396,9
2.0,397,6
2.0,398,7
2.0,399,7
2.0,400,17
2.0,401,9
2.0,402,16
2.0,403,11
2.0,404,22
2.0,405,24
2.0,406,29
2.0,407,30
2.0,408,16
2.0,409,9
2.0,410,6
2.0,411,17
2.0,412,18
2.0,413,22
2.0,414,23
2.0,415,24
2.0,416,30
2.0,417,22
2.0,418,22
2.0,422,5
2.0,423,27
2.0,424,25
2.0,425,18
2.0,426,29
2.0,427,26
2.0,428,30
2.0,429,15
2.0,430,21
2.0,431,17
2.0,432,10
2.0,433,8
2.0,434,21
2.0,435,18
2.0,436,23
2.0,437,14
2.0,438,9
2.0,439,21
2.0,440,28
2.0,441,21
2.0,442,27
2.0,443,26
2.0,444,43
2.0,445,41
2.0,446,32
2.0,447,39
2.0,448,50
2.0,449,21
2.0,450,32
2.0,451,48
2.0,452,43
2.0,453,30
2.0,454,22
2.0,455,37
2.0,456,32
2.0,457,43
2.0,458,43
2.0,459,50
2.0,460,33
2.0,461,41
2.0,462,41
2.0,463,35
2.0,464,36
2.0,465,48
2.0,466,44
2.0,467,55
2.0,468,33
2.0,469,51
2.0,470,47
2.0,471,40
2.0,472,42
2.0,473,40
2.0,474,27
2.0,475,25
2.0,476,28
2.0,477,28
2.0,478,18
2.0,479,16
2.0,480,15
2.0,481,7
2.0,482,10
2.0,483,17
2.0,484,4
2.0,485,9
2.0,486,9
2.0,487,4
2.0,488,11
2.0,489,2
2.0,490,6
2.0,491,17
2.0,492,7
2.0,493,12
2.0,494,4
2.0,495,15
2.0,496,27
2.0,497,11
2.0,498,24
2.0,499,14
2.0,500,17
2.0,501,14
2.0,502,12
2.0,503,15
2.0,504,29
2.0,505,11
2.0,506,15
2.0,507,9
2.0,508,20
2.0,509,28
2.0,510,19
2.0,511,16
2.0,512,21
2.0,513,26
2.0,514,11
2.0,515,12
2.0,516,20
2.0,517,25
2.0,518,29
2.0,519,24
2.0,520,15
2.0,521,28
2.0,522,37
2.0,523,39
2.0,524,10
2.0,525,16
2.0,526,13
2.0,527,15
2.0,528,9
2.0,529,13
2.0,530,13
2.0,531,26
2.0,532,36
2.0,533,11
2.0,534,34
2.0,535,25
2.0,536,15
2.0,537,17
2.0,538,13
2.0,539,35
2.0,540,14
2.0,541,19
2.0,542,28
2.0,543,31
2.0,544,26
2.0,545,24
2.0,546,62
2.0,547,48
2.0,548,74
2.0,549,77
2.0,550,40
2.0,551,48
2.0,552,32
2.0,553,28
2.0,554,52
2.0,555,59
2.0,556,44
2.0,557,48
2.0,558,38
2.0,559,52
2.0,560,53
2.0,561,48
2.0,562,54
2.0,563,66
2.0,564,56
2.0,565,44
2.0,566,29
2.0,567,42
2.0,568,47
2.0,569,29
2.0,570,53
2.0,571,36
2.0,572,37
2.0,573,36
2.0,574,26
2.0,575,12
2.0,576,10
2.0,577,7
2.0,578,3
2.0,579,3
2.0,580,9
2.0,581,7
2.0,582,10
2.0,583,3
2.0,584,19
2.0,585,7
2.0,586,11
2.0,587,11
2.0,588,21
2.0,589,9
2.0,590,3
2.0,591,6
2.0,592,9
2.0,593,2
2.0,594,18
2.0,595,19
2.0,596,8
2.0,597,32
2.0,598,27
2.0,599,18
2.0,600,26
2.0,601,26
2.0,602,19
2.0,603,31
2.0,604,15
2.0,605,28
2.0,606,19
2.0,607,20
2.0,608,21
2.0,609,12
2.0,610,28
2.0,611,31
2.0,612,20
2.0,613,18
2.0,614,11
2.0,615,17
2.0,616,22
2.0,617,20
2.0,618,7
2.0,619,25
2.0,620,27
2.0,621,33
2.0,622,20
2.0,623,15
2.0,624,24
2.0,625,13
2.0,626,20
2.0,627,12
2.0,628,18
2.0,629,12
2.0,630,22
2.0,631,13
2.0,632,24
2.0,633,22
2.0,634,29
2.0,635,44
2.0,636,16
2.0,637,17
2.0,638,36
2.0,639,40
2.0,640,55
2.0,641,33
2.0,642,41
2.0,643,43
2.0,644,48
2.0,645,56
2.0,646,58
2.0,647,52
2.0,648,56
2.0,649,51
2.0,650,27
2.0,651,44
2.0,652,43
2.0,653,69
2.0,654,60
2.0,655,60
2.0,656,72
2.0,657,62
2.0,658,52
2.0,659,79
2.0,660,85
2.0,661,68
2.0,662,69
2.0,663,72
2.0,664,50
2.0,665,58
2.0,666,74
2.0,667,75
2.0,668,74
2.0,669,66
2.0,670,46
2.0,671,52
2.0,672,35
2.0,673,27
2.0,674,21
2.0,675,19
2.0,676,18
2.0,677,17
2.0,678,16
2.0,679,12
2.0,680,11
2.0,681,7
2.0,682,1
2.0,683,6
2.0,684,4
2.0,685,10
2.0,686,5
2.0,687,9
2.0,688,11
2.0,689,8
2.0,690,25
2.0,691,10
2.0,692,15
2.0,693,13
2.0,694,20
2.0,695,16
2.0,696,15
2.0,697,16
2.0,698,13
2.0,699,33
2.0,700,33
2.0,701,25
2.0,702,27
2.0,703,17
2.0,704,35
2.0,705,22
2.0,706,26
2.0,707,18
2.0,708,27
2.0,709,20
2.0,710,18
2.0,711,30
2.0,712,23
2.0,713,24
2.0,714,31
2.0,715,7
2.0,716,19
2.0,717,22
2.0,718,11
2.0,719,30
2.0,720,34
2.0,721,31
2.0,722,26
2.0,723,28
2.0,724,31
2.0,725,17
2.0,726,41
2.0,727,25
2.0,728,22
2.0,729,30
2.0,730,18
2.0,731,36
2.0,732,14
2.0,733,36
2.0,734,23
2.0,735,49
2.0,736,30
2.0,737,34
2.0,738,34
2.0,739,38
2.0,740,35
2.0,741,29
2.0,742,25
2.0,743,30
2.0,744,30
2.0,745,34
2.0,746,43
2.0,747,37
2.0,748,49
2.0,749,51
2.0,750,59
2.0,751,48
2.0,752,43
2.0,753,59
2.0,754,86
2.0,755,47
2.0,756,41
2.0,757,81
2.0,758,81
2.0,759,105
2.0,760,69
2.0,761,82
2.0,762,60
2.0,763,53
2.0,764,70
2.0,765,66
2.0,766,48
2.0,767,40
2.0,768,40
2.0,769,36
2.0,770,23
2.0,771,23
2.0,772,27
2.0,773,23
2.0,774,27
2.0,775,15
2.0,776,3
2.0,777,7
2.0,778,6
2.0,779,8
2.0,780,8
2.0,781,6
2.0,782,10
2.0,783,14
2.0,784,12
2.0,785,14
2.0,786,11
2.0,787,10
2.0,788,5
2.0,789,12
2.0,790,9
2.0,791,13
2.0,792,16
2.0,793,23
2.0,794,33
2.0,795,14
2.0,796,23
2.0,797,18
2.0,798,10
2.0,799,15
2.0,800,23
2.0,801,27
2.0,802,20
2.0,803,23
2.0,804,23
2.0,805,16
2.0,806,24
2.0,807,11
2.0,808,19
2.0,809,30
2.0,810,29
2.0,811,24
2.0,812,40
2.0,813,40
2.0,814,35
2.0,815,39
2.0,816,31
2.0,817,25
2.0,818,31
2.0,819,18
2.0,820,28
2.0,821,29
2.0,822,21
2.0,823,18
2.0,824,11
2.0,825,30
2.0,826,29
2.0,827,34
2.0,828,28
2.0,829,50
2.0,830,42
2.0,831,36
2.0,832,32
2.0,833,34
2.0,834,46
2.0,835,41
2.0,836,39
2.0,837,29
2.0,838,44
2.0,839,31
2.0,840,58
2.0,841,37
2.0,842,42
2.0,843,57
2.0,844,59
2.0,845,35
2.0,846,26
2.0,847,46
2.0,848,61
2.0,849,49
2.0,850,48
2.0,851,53
2.0,852,59
2.0,853,36
2.0,854,33
2.0,855,57
2.0,856,37
2.0,857,28
2.0,858,47
2.0,859,38
2.0,860,46
2.0,861,65
2.0,862,26
2.0,863,21
2.0,864,27
2.0,865,22
2.0,866,15
2.0,867,17
2.0,868,8
2.0,869,16
2.0,870,8
2.0,871,12
2.0,872,4
2.0,873,5
2.0,874,10
2.0,875,13
2.0,876,12
2.0,877,15
2.0,878,9
2.0,879,3
2.0,880,5
2.0,881,8
2.0,882,10
2.0,883,3
2.0,884,11
2.0,885,10
2.0,886,12
2.0,887,6
2.0,888,26
2.0,889,18
2.0,890,11
2.0,891,14
2.0,892,6
2.0,893,9
2.0,894,17
2.0,895,21
2.0,896,21
2.0,897,17
2.0,898,9
2.0,899,24
2.0,900,22
2.0,901,17
2.0,902,32
2.0,903,16
2.0,904,13
2.0,905,11
2.0,906,16
2.0,907,18
2.0,908,29
2.0,909,14
2.0,910,25
2.0,911,11
2.0,912,24
2.0,913,13
2.0,914,21
2.0,915,25
2.0,916,24
2.0,917,20
2.0,918,52
2.0,919,12
2.0,920,18
2.0,921,21
2.0,922,23
2.0,923,14
2.0,924,16
2.0,925,19
2.0,926,24
2.0,927,31
2.0,928,22
2.0,929,21
2.0,930,18
2.0,931,31
2.0,932,30
2.0,933,43
2.0,934,52
2.0,935,27
2.0,936,32
2.0,937,30
2.0,938,27
2.0,939,33
2.0,940,38
2.0,941,29
2.0,942,47
2.0,943,33
2.0,944,30
2.0,945,34
2.0,946,29
2.0,947,31
2.0,948,31
2.0,949,17
2.0,950,37
2.0,951,28
2.0,952,11
2.0,953,15
2.0,954,28
2.0,955,28
2.0,956,14
2.0,957,23
2.0,958,13
2.0,959,7
2.0,960,7
2.0,961,4
2.0,962,4
2.0,963,9
2.0,964,3
2.0,965,2
2.0,966,2
2.0,967,11
2.0,968,7
2.0,969,4
2.0,970,10
2.0,971,9
2.0,972,4
2.0,973,2
2.0,974,7
2.0,975,19
2.0,976,12
2.0,977,16
2.0,978,22
2.0,979,16
2.0,980,25
2.0,981,47
2.0,982,25
2.0,983,19
2.0,984,18
2.0,985,20
2.0,986,32
2.0,987,20
2.0,988,13
2.0,989,25
2.0,990,33
2.0,991,16
2.0,992,33
2.0,993,14
2.0,994,20
2.0,995,24
2.0,996,20
2.0,997,6
2.0,998,21
2.0,999,14
2.0,1000,12
2.0,1001,25
2.0,1002,29
2.0,1003,14
2.0,1004,14
2.0,1005,14
2.0,1006,14
2.0,1007,23
2.0,1008,17
2.0,1009,10
2.0,1010,31
2.0,1011,18
2.0,1012,34
2.0,1013,12
2.0,1014,14
2.0,1015,13
2.0,1016,18
2.0,1017,22
2.0,1018,9
2.0,1019,51
2.0,1020,33
2.0,1021,21
2.0,1022,33
2.0,1023,17
2.0,1024,17
2.0,1025,24
2.0,1026,32
2.0,1027,24
2.0,1028,35
2.0,1029,33
2.0,1030,36
2.0,1031,38
2.0,1032,44
2.0,1033,39
2.0,1034,37
2.0,1035,31
2.0,1036,34
2.0,1037,24
2.0,1038,29
2.0,1039,38
2.0,1040,61
2.0,1041,44
2.0,1042,29
2.0,1043,36
2.0,1044,41
2.0,1045,35
2.0,1046,14
2.0,1047,28
2.0,1048,22
2.0,1049,15
2.0,1050,17
2.0,1051,21
2.0,1052,22
2.0,1053,30
2.0,1054,21
2.0,1055,20
